Document group,Document name,Code,Segment,Memos,Comment,Other codes assigned to segment
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Vulnerable communities,"anticholinergic medications, or barbiturates, which depress reflex regulation 
exposure to high temperatures. 
• Higher maximum and minimum temperatures. 
• More hot days and fewer freezing days in most regions 
- Heat exhaustion, which is a moderate illness due to water and/or salt depletion. Signs and 
symptoms include intense thirst, weakness, unwellness 
of body temperature, or who consume excessive alcohol as it depresses the system 
have a higher risk of suffering effects due to heat, due to changes in the 
Lesser to more serious we could include: 
(Intergovernmental Panel on Climate Change) climate changes will occur, among which the following stand out. 
sweating, as occurs in diabetic peripheral neuropathy, or who take 
- Heat stress, defined as the discomfort and psychological tension associated with heat 
Human exposure to elevated ambient temperatures can cause 
convulsions or coma. 
Exposure to high temperatures causes direct effects on the body. Of 
insufficient response of the thermoregulatory system. Age influences this, since the elderly 
population and young children are more vulnerable, due to greater difficulty in controlling 
temperature regulation mechanisms. There are people that 
There are also people who carry out sports activities without sufficient protection. 
against the heat. 
According to the forecasts for the period 1950-2100 made by the IPCC 
general, anxiety, vertigo, dizziness, and headache. Body temperature may be normal, below normal or slightly elevated (< 40º). 
central nervous system and also causes diuresis and therefore greater dehydration. Factors 
continental. 
Socioeconomic factors such as poverty and social isolation also contribute to the risk.", ,,"Search term > Isolat (Weight: 0)
Search term > anxi (Weight: 0)
Search term > alcohol (Weight: 0)
Mental Health Outcomes  (Weight: 0)
Mental Health Outcomes  > DSM Classified Disorders (Weight: 0)
DSM Classified Disorders > Anxiety (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Social Isolation (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Medications (Weight: 0)
Mechanisms (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Search term > alcohol,alcohol, ,,"Risk factors (Weight: 0)
Risk factors > Social Isolation (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Medications (Weight: 0)
Mechanisms (Weight: 0)
Vulnerable communities (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Mental Health Outcomes ,"general, anxiety, vertigo, dizziness, and headache.", ,,"Search term > anxi (Weight: 0)
Mental Health Outcomes  > DSM Classified Disorders (Weight: 0)
DSM Classified Disorders > Anxiety (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Social Isolation (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Medications (Weight: 0)
Mechanisms (Weight: 0)
Vulnerable communities (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Mental Health Outcomes  > DSM Classified Disorders,"general, anxiety, vertigo, dizziness, and headache.", ,,"Search term > anxi (Weight: 0)
Mental Health Outcomes  (Weight: 0)
DSM Classified Disorders > Anxiety (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Social Isolation (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Medications (Weight: 0)
Mechanisms (Weight: 0)
Vulnerable communities (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Mental Health Outcomes  > DSM Classified Disorders > Anxiety,"general, anxiety, vertigo, dizziness, and headache.", ,,"Search term > anxi (Weight: 0)
Mental Health Outcomes  (Weight: 0)
Mental Health Outcomes  > DSM Classified Disorders (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Social Isolation (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Medications (Weight: 0)
Mechanisms (Weight: 0)
Vulnerable communities (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Search term > anxi,"anxiety,", ,,"Mental Health Outcomes  (Weight: 0)
Mental Health Outcomes  > DSM Classified Disorders (Weight: 0)
DSM Classified Disorders > Anxiety (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Social Isolation (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Medications (Weight: 0)
Mechanisms (Weight: 0)
Vulnerable communities (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Search term > Isolat,social isolation, ,,"Risk factors (Weight: 0)
Risk factors > Social Isolation (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Medications (Weight: 0)
Mechanisms (Weight: 0)
Vulnerable communities (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Risk factors,"Parkinson). 
Environmental, labor or social factors 
• Acute illnesses during episodes of excessive temperatures. 
competent in the identification, monitoring and care of risk groups 
• Infants and children under 4 years of age. outdoors or that require high contact with hot environments), • Environmental pollution 
• Memory disorders, comprehension or orientation difficulties or poor 
• Excessive exposure to heat for work reasons (manual work in the 
excessive and the situations classified as alerts that occur. Integrate it into 
The main risk factors associated with exposure to heat waves are: 
• Certain medical treatments (diuretics, anticholinergic neuroleptics and 
5. Information system on treated morbidity and mortality. 
disadvantaged. 
established. Implementation of an Information and Surveillance System. 
• Very urbanized environment 
• Cardiovascular, respiratory and mental diseases (dementia, • Consumption of alcohol and other drugs. 
• Older people, especially in the age group over 65 years. 
3. Coordination with administrations and public and private entities 
• Difficulties in adapting to heat. 
sports (sports of great physical intensity) or leisure. 
Personal factors 
a Communication Plan. 
autonomy in everyday life. 
R", ,,"Search term > alcohol (Weight: 0)
Search term > drug/substance (Weight: 0)
Risk factors > Substance Use (Weight: 0)
Risk factors > Pre-existing mental illness (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Risk factors > Substance Use,"Parkinson). 
Environmental, labor or social factors 
• Acute illnesses during episodes of excessive temperatures. 
competent in the identification, monitoring and care of risk groups 
• Infants and children under 4 years of age. outdoors or that require high contact with hot environments), • Environmental pollution 
• Memory disorders, comprehension or orientation difficulties or poor 
• Excessive exposure to heat for work reasons (manual work in the 
excessive and the situations classified as alerts that occur. Integrate it into 
The main risk factors associated with exposure to heat waves are: 
• Certain medical treatments (diuretics, anticholinergic neuroleptics and 
5. Information system on treated morbidity and mortality. 
disadvantaged. 
established. Implementation of an Information and Surveillance System. 
• Very urbanized environment 
• Cardiovascular, respiratory and mental diseases (dementia, • Consumption of alcohol and other drugs. 
• Older people, especially in the age group over 65 years. 
3. Coordination with administrations and public and private entities 
• Difficulties in adapting to heat. 
sports (sports of great physical intensity) or leisure. 
Personal factors 
a Communication Plan. 
autonomy in everyday life. 
R", ,,"Search term > alcohol (Weight: 0)
Search term > drug/substance (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Pre-existing mental illness (Weight: 0)"
EURO,[google translation] Spain. Andalucia. Plan Andaluz Temperaturas Excesivas 2022,Risk factors > Pre-existing mental illness,"Parkinson). 
Environmental, labor or social factors 
• Acute illnesses during episodes of excessive temperatures. 
competent in the identification, monitoring and care of risk groups 
• Infants and children under 4 years of age. outdoors or that require high contact with hot environments), • Environmental pollution 
• Memory disorders, comprehension or orientation difficulties or poor 
• Excessive exposure to heat for work reasons (manual work in the 
excessive and the situations classified as alerts that occur. Integrate it into 
The main risk factors associated with exposure to heat waves are: 
• Certain medical treatments (diuretics, anticholinergic neuroleptics and 
5. Information system on treated morbidity and mortality. 
disadvantaged. 
established. Implementation of an Information and Surveillance System. 
• Very urbanized environment 
• Cardiovascular, respiratory and mental diseases (dementia, • Consumption of alcohol and other drugs. 
• Older people, especially in the age group over 65 years. 
3. Coordination with administrations and public and private entities 
• Difficulties in adapting to heat. 
sports (sports of great physical intensity) or leisure. 
Personal factors 
a Communication Plan. 
autonomy in everyday life. 
R", ,,"Search term > alcohol (Weight: 0)
Search term > drug/substance (Weight: 0)
Risk factors (Weight: 0)
Risk factors > Substance Use (Weight: 0)"
